exp,operador,num_centres,heli_per_centre,seed,h_ini,h_fin,temps_ms,nodes
1,SwapGroups+MoveGroup+SwapOrder,5,1,362,4473,1923,2938,8687,266,69
1,SwapGroups+MoveGroup+SwapOrder,5,1,580,4510,5111,3010,4043,346,87
1,SwapGroups+MoveGroup+SwapOrder,5,1,721,4309,5342,2652,0668,330,88
1,SwapGroups+MoveGroup+SwapOrder,5,1,134,4089,2609,2793,9162,305,76
1,SwapGroups+MoveGroup+SwapOrder,5,1,846,4466,8675,2721,4999,328,71
1,SwapGroups+MoveGroup+SwapOrder,5,1,271,4290,1109,2709,9923,399,99
1,SwapGroups+MoveGroup+SwapOrder,5,1,498,4644,8251,2484,4500,372,87
1,SwapGroups+MoveGroup+SwapOrder,5,1,617,4525,0599,2703,5487,367,85
1,SwapGroups+MoveGroup+SwapOrder,5,1,39,4359,9303,2365,0006,349,86
1,SwapGroups+MoveGroup+SwapOrder,5,1,902,4184,3807,2411,2287,336,87
1,SwapGroups+MoveGroup+SwapOrder,5,1,455,4875,3530,2988,6337,320,78
1,SwapGroups+MoveGroup+SwapOrder,5,1,768,4306,1650,2535,0749,333,83
1,SwapGroups+MoveGroup+SwapOrder,5,1,120,4429,3132,2471,5720,317,78
1,SwapGroups+MoveGroup+SwapOrder,5,1,593,4178,3271,2491,5485,318,90
1,SwapGroups+MoveGroup+SwapOrder,5,1,834,4611,4201,2778,8702,325,86
1,SwapGroups+MoveGroup+SwapOrder,5,1,206,4322,3169,2644,4006,382,89
1,SwapGroups+MoveGroup+SwapOrder,5,1,319,4394,4196,2491,1614,377,90
1,SwapGroups+MoveGroup+SwapOrder,5,1,650,4465,9372,2699,1790,306,72
1,SwapGroups+MoveGroup+SwapOrder,5,1,77,4292,4344,2499,9490,301,84
1,SwapGroups+MoveGroup+SwapOrder,5,1,982,4649,1656,2824,3522,239,74
1,SwapGroups,5,2,523,4264,6712,2723,6924,271,69
1,SwapGroups,5,2,87,4311,9211,2845,7317,209,62
1,SwapGroups,5,2,999,4319,3216,2596,9612,273,83
1,SwapGroups,5,2,341,4272,5021,2623,9865,254,75
1,SwapGroups,5,2,712,4235,2460,2888,1036,364,77
1,SwapGroups,5,2,65,4690,0103,2589,2189,366,82
1,SwapGroups,5,2,488,4676,2882,2963,3310,319,79
1,SwapGroups,5,2,230,4007,7264,2379,2598,302,69
1,SwapGroups,5,2,901,4789,3101,2951,3354,378,94
1,SwapGroups,5,2,144,4958,1489,2710,2891,244,74
1,SwapGroups,5,2,378,4212,7079,2869,1072,289,85
1,SwapGroups,5,2,654,4423,9680,2640,4791,252,76
1,SwapGroups,5,2,29,4633,9395,2607,5093,249,74
1,SwapGroups,5,2,810,4674,1879,2532,4672,295,86
1,SwapGroups,5,2,472,4470,6132,2494,8968,344,79
1,SwapGroups,5,2,193,4242,3923,2548,2654,467,98
1,SwapGroups,5,2,556,4136,5409,2760,9778,399,83
1,SwapGroups,5,2,721,4408,6421,2612,1377,365,78
1,SwapGroups,5,2,88,4398,2381,2798,1396,349,72
1,SwapGroups,5,2,402,4820,8212,2519,8450,384,91
1,SwapGroups,5,2,615,4080,7700,2525,4592,318,78
1,SwapGroups,5,2,777,4587,4206,2726,7444,343,80
1,SwapGroups,5,2,5,4580,4522,2795,8425,414,82
1,SwapGroups,5,2,268,4518,6310,2758,7467,378,87
1,SwapGroups,5,2,349,4518,6227,2874,4089,407,83
1,SwapGroups,5,2,920,4213,8055,2459,0660,417,97
1,SwapGroups,5,2,431,4342,6459,2735,6554,307,71
1,SwapGroups,5,2,602,4527,1959,2841,8416,339,72
1,SwapGroups,5,2,118,4403,2886,2605,4919,312,74
1,SwapGroups,5,2,745,4246,9218,2771,0293,358,94
1,SwapGroups,5,2,864,4308,4717,2486,2667,226,69
1,SwapGroups,5,2,52,4229,4885,2735,2266,330,83
1,SwapGroups,5,2,390,4720,6015,2716,0820,296,90
1,SwapGroups,5,2,281,4292,6526,2368,1011,231,72
1,SwapGroups,5,2,973,4369,1902,2405,3577,240,75
1,SwapGroups,5,2,167,4817,0823,2871,0673,229,70
1,SwapGroups,5,2,459,4628,4899,2572,9913,219,67
1,SwapGroups,5,2,630,4866,9716,2718,1803,322,87
1,SwapGroups,5,2,204,4735,1574,2696,9243,274,78
1,SwapGroups,5,2,851,4231,0283,2465,7544,276,80
1,SwapGroups,5,2,76,4289,1562,2800,2934,243,74
1,SwapGroups,5,2,538,4256,8942,2608,9323,251,78
1,SwapGroups,5,2,692,4286,2687,2983,9073,218,67
1,SwapGroups,5,2,314,4334,6754,2634,8318,241,72
1,SwapGroups,5,2,947,4324,5500,2461,1320,448,103
1,SwapGroups,5,2,183,4329,6757,2502,8622,381,82
1,SwapGroups,5,2,420,4786,9225,2775,2490,421,88
1,SwapGroups,5,2,559,4539,1913,2654,7877,465,96
1,SwapGroups,5,2,601,4486,8966,2866,4011,349,76
1,SwapGroups,5,2,732,4241,8220,2530,8180,272,73
1,SwapGroups,5,2,11,4240,0454,2769,8109,282,75
1,SwapGroups,5,2,298,4275,7661,2508,5022,352,84
1,SwapGroups,5,2,467,4538,6350,3019,1193,288,84
1,SwapGroups,5,2,825,4103,9686,2475,9798,378,85
1,SwapGroups,5,2,940,4505,6602,2642,6819,346,85
1,SwapGroups,5,2,156,4624,5402,2751,2411,347,74
1,SwapGroups,5,2,377,4380,7786,2607,6816,412,91
1,SwapGroups,5,2,688,4250,9215,2774,2063,253,75
1,SwapGroups,5,2,249,4204,4464,2662,2930,261,77
1,SwapGroups,5,2,563,4685,8978,2766,0625,249,70
1,SwapGroups,5,2,704,4836,9777,3282,6854,273,71
1,SwapGroups,5,2,92,4458,9433,2693,1768,235,73
1,SwapGroups,5,2,815,4381,4726,2724,0383,213,66
1,SwapGroups,5,2,333,4257,1915,2345,6084,275,85
1,SwapGroups,5,2,478,4472,9694,2618,8215,256,79
1,SwapGroups,5,2,690,4334,2655,2577,4914,284,88
1,SwapGroups,5,2,27,3940,0689,2532,6605,350,84
1,SwapGroups,5,2,954,4411,8469,2724,2048,295,91
1,SwapGroups,5,2,382,4284,2868,2470,7264,258,80
1,SwapGroups,5,2,611,4056,1130,2155,4369,325,101
1,SwapGroups,5,2,743,4617,5591,2769,6048,288,89
1,SwapGroups,5,2,159,4562,0300,2664,3858,288,77
1,SwapGroups,5,2,888,4279,2040,2310,6662,265,78
1,SwapGroups,5,2,266,4378,4132,2932,0722,314,91
